,item1,item2,value,class
542,機械,公司規模,0.0637739613985052,科系專業
543,製造,公司規模,-0.00971422684941662,科系專業
544,品管,公司規模,-0.00499823737693474,科系專業
545,多元性,公司規模,-0.00482211981526238,公司文化與價值
546,企業社會責任,公司規模,-0.00146641526281151,公司文化與價值
547,企業永續目標,公司規模,-0.00131155511834007,公司文化與價值
548,面試,公司規模,0.0390465681297512,招募資訊
549,徵才,公司規模,0.0260784134197142,招募資訊
550,實習,公司規模,0.0246704245593391,招募資訊
551,工作,公司規模,0.012822887862486,招募資訊
552,離職,公司規模,-0.00806357950846544,招募資訊
553,轉職,公司規模,-0.00274463012371066,招募資訊
554,新鮮人,公司規模,-0.00624905138139687,招募資訊
555,畢業,公司規模,0.0724513864647898,招募資訊
556,出路,公司規模,-0.00723507353422258,招募資訊
557,能力,公司規模,-0.00604945559546081,招募資訊
558,招募人員,公司規模,0.00777343094342428,招募人員
559,正向,公司規模,0.0593745984412669,情緒
560,負向,公司規模,0.00368615837455735,情緒
561,成就感,工作環境,0.00434573095719104,成長價值
562,學習成長,工作環境,0.0221098587456768,成長價值
563,創新,工作環境,-0.00560778174287258,成長價值
564,薪資,工作環境,0.0436324298446454,經濟報酬
565,福利,工作環境,0.124948854111391,經濟報酬
566,管理制度,工作環境,0.0572362641643655,經濟報酬
567,工作氛圍,工作環境,0.083287250061856,人際價值
568,同事互動,工作環境,-0.0161602697368854,人際價值
569,主管風格,工作環境,0.0462440073975482,人際價值
570,工作地點,工作環境,0.048009472659232,組織安全與安定
571,公司規模,工作環境,0.0231241825455171,組織安全與安定
572,工作環境,工作環境,1,組織安全與安定
573,產業前景,工作環境,-0.00496178206330181,組織安全與安定
574,輪調,工作環境,-0.0058454033622842,變化性
575,外派,工作環境,0.00315535172991081,變化性
576,出差,工作環境,0.0463620444574636,變化性
577,引擎,工作環境,-0.0020653779101424,產品與服務
578,馬力,工作環境,-0.00438268971475917,產品與服務
579,外觀,工作環境,-0.00522754455366226,產品與服務
580,安全,工作環境,0.299704779813525,產品與服務
581,配備,工作環境,0.175825006969808,產品與服務
582,價錢,工作環境,0.0741060196534202,產品與服務
583,科技,工作環境,0.00918753047420278,產品與服務
584,品質,工作環境,-0.0103489555791854,產品與服務
585,折舊,工作環境,-0.0020653779101424,產品與服務
586,品牌,工作環境,0.0268912244598619,產品與服務
587,空間,工作環境,0.0293927025161535,產品與服務
588,保養,工作環境,0.0190679509138639,產品與服務
589,尺寸,工作環境,0.00783550842889834,產品與服務
590,車種,工作環境,-0.00482111709513582,產品與服務
591,變速箱,工作環境,-0.00206537791014239,產品與服務
592,電資,工作環境,0.020067421832696,科系專業
593,機械,工作環境,-0.00752208809174238,科系專業
594,製造,工作環境,0.0240118104106708,科系專業
595,品管,工作環境,0.0144371337256892,科系專業
596,多元性,工作環境,-0.00960581230102156,公司文化與價值
597,企業社會責任,工作環境,0.0418088836042364,公司文化與價值
598,企業永續目標,工作環境,0.0573968412663168,公司文化與價值
599,面試,工作環境,0.0667171842634712,招募資訊
600,徵才,工作環境,0.00712121520174236,招募資訊
601,實習,工作環境,-0.0149312208083054,招募資訊
602,工作,工作環境,0.225653821978147,招募資訊
603,離職,工作環境,0.01330583556457,招募資訊
604,轉職,工作環境,-0.00546738837153088,招募資訊
605,新鮮人,工作環境,0.0377134480975663,招募資訊
606,畢業,工作環境,0.0131641685537971,招募資訊
607,出路,工作環境,0.0280281375115709,招募資訊
608,能力,工作環境,0.000639860350038625,招募資訊
609,招募人員,工作環境,0.0404392902819143,招募人員
610,正向,工作環境,0.164370396054921,情緒
611,負向,工作環境,0.0777735254528328,情緒
612,成就感,產業前景,-0.00700581218960558,成長價值
613,學習成長,產業前景,0.0871612022483395,成長價值
614,創新,產業前景,0.0568987626730344,成長價值
615,薪資,產業前景,-0.0131201999106951,經濟報酬
616,福利,產業前景,0.0154921678621202,經濟報酬
617,管理制度,產業前景,0.00682953484245648,經濟報酬
618,工作氛圍,產業前景,-0.00489800757708221,人際價值
619,同事互動,產業前景,0.0147806763707399,人際價值
620,主管風格,產業前景,0.0127600141908984,人際價值
621,工作地點,產業前景,-0.010316844949138,組織安全與安定
622,公司規模,產業前景,0.0473691958624831,組織安全與安定
623,工作環境,產業前景,-0.00496178206330181,組織安全與安定
624,產業前景,產業前景,1,組織安全與安定
625,輪調,產業前景,-0.00431908333193993,變化性
626,外派,產業前景,0.074048620708179,變化性
627,出差,產業前景,-0.0046592720467571,變化性
628,引擎,產業前景,-0.0015260776293746,產品與服務
629,馬力,產業前景,-0.00323830554076322,產品與服務
630,外觀,產業前景,-0.00386255646520058,產品與服務
631,安全,產業前景,-0.00414350818132996,產品與服務
632,配備,產業前景,-0.0063011329157823,產品與服務
633,價錢,產業前景,-0.00249244302145837,產品與服務
634,科技,產業前景,0.0213534020179875,產品與服務
635,品質,產業前景,0.0126305366455895,產品與服務
636,折舊,產業前景,-0.0015260776293746,產品與服務
637,品牌,產業前景,-0.00418995110201334,產品與服務
638,空間,產業前景,-0.00529165630333702,產品與服務
639,保養,產業前景,-0.00586364294441438,產品與服務
640,尺寸,產業前景,0.0190060478356888,產品與服務
641,車種,產業前景,-0.00356225314086704,產品與服務
642,變速箱,產業前景,-0.00152607762937459,產品與服務
643,電資,產業前景,0.022526456695522,科系專業
644,機械,產業前景,-0.00555796123635392,科系專業
645,製造,產業前景,0.0396465696454899,科系專業
646,品管,產業前景,0.0121517340855847,科系專業
647,多元性,產業前景,0.0117235563869583,公司文化與價值
648,企業社會責任,產業前景,-0.0021583912397145,公司文化與價值
649,企業永續目標,產業前景,-0.00193045527390409,公司文化與價值
650,面試,產業前景,0.0358489781738896,招募資訊
651,徵才,產業前景,0.012572115457629,招募資訊
652,實習,產業前景,0.0150742179192564,招募資訊
653,工作,產業前景,-0.0105973485474158,招募資訊
654,離職,產業前景,-0.0118686430871187,招募資訊
655,轉職,產業前景,-0.00403977356585594,招募資訊
656,新鮮人,產業前景,-0.00919787054880549,招募資訊
657,畢業,產業前景,-0.00766785198583565,招募資訊
658,出路,產業前景,0.0572333164466626,招募資訊
659,能力,產業前景,0.00960306690334613,招募資訊
660,招募人員,產業前景,0.0189808449925086,招募人員
661,正向,產業前景,0.0145133566229706,情緒
662,負向,產業前景,0.0293522859629379,情緒
663,成就感,輪調,0.0750446560237517,成長價值
664,學習成長,輪調,0.0151730905872879,成長價值
665,創新,輪調,-0.00136392248546911,成長價值
666,薪資,輪調,0.132558035703839,經濟報酬
667,福利,輪調,-0.00577295415436926,經濟報酬
668,管理制度,輪調,0.116147265189737,經濟報酬
669,工作氛圍,輪調,-0.0064256368471849,人際價值
670,同事互動,輪調,-0.00592422358555438,人際價值
671,主管風格,輪調,0.00441764524504006,人際價值
672,工作地點,輪調,-0.00339600555602409,組織安全與安定
673,公司規模,輪調,-0.00293439372935431,組織安全與安定
674,工作環境,輪調,-0.0058454033622842,組織安全與安定
675,產業前景,輪調,-0.00431908333193993,組織安全與安定
676,輪調,輪調,1,變化性
677,外派,輪調,0.0685792468484398,變化性
678,出差,輪調,-0.00153369696218386,變化性
679,引擎,輪調,-0.000502340408703457,產品與服務
680,馬力,輪調,-0.00106595608083209,產品與服務
681,外觀,輪調,-0.00127144134480512,產品與服務
682,安全,輪調,-0.00136392248546912,產品與服務
683,配備,輪調,-0.00207414984878986,產品與服務
684,價錢,輪調,-0.000820439813787578,產品與服務
685,科技,輪調,-0.00188175795695813,產品與服務
686,品質,輪調,-0.00251706893434506,產品與服務
687,折舊,輪調,-0.000502340408703456,產品與服務
688,品牌,輪調,-0.00137921014535509,產品與服務
689,空間,輪調,-0.00174185948274855,產品與服務
690,保養,輪調,-0.00193014086340771,產品與服務
691,尺寸,輪調,-0.00182951932803851,產品與服務
692,車種,輪調,-0.00117259021706627,產品與服務
693,變速箱,輪調,-0.000502340408703458,產品與服務
694,電資,輪調,-0.00360001568877475,科系專業
695,機械,輪調,-0.00182951932803851,科系專業
696,製造,輪調,-0.00470655271108286,科系專業
697,品管,輪調,-0.00242165105280209,科系專業
698,多元性,輪調,0.129315418075682,公司文化與價值
699,企業社會責任,輪調,-0.000710479674578863,公司文化與價值
700,企業永續目標,輪調,-0.000635449778314449,公司文化與價值
701,面試,輪調,-0.00444380320031137,招募資訊
702,徵才,輪調,-0.00742649950684374,招募資訊
703,實習,輪調,0.0044569215333477,招募資訊
704,工作,輪調,0.0776450788769066,招募資訊
705,離職,輪調,0.078238291782458,招募資訊
706,轉職,輪調,-0.00132977606451983,招募資訊
707,新鮮人,輪調,-0.00302767170014934,招募資訊
708,畢業,輪調,-0.00252403405062746,招募資訊
709,出路,輪調,-0.00350540042817963,招募資訊
710,能力,輪調,0.0216029152538032,招募資訊
711,招募人員,輪調,-0.00243803352267662,招募人員
712,正向,輪調,-0.011738773916298,情緒
713,負向,輪調,-0.00864003204424085,情緒
714,成就感,外派,0.0400525326549001,成長價值
715,學習成長,外派,0.0135408798903506,成長價值
716,創新,外派,-0.00222080777690905,成長價值
717,薪資,外派,0.0981735438303199,經濟報酬
718,福利,外派,0.056025044401723,經濟報酬
719,管理制度,外派,0.0271173840447207,經濟報酬
720,工作氛圍,外派,-0.0104625478601986,人際價值
721,同事互動,外派,-0.00964612135301967,人際價值
722,主管風格,外派,0.00326810456932054,人際價值
723,工作地點,外派,-0.00552954851143956,組織安全與安定
724,公司規模,外派,0.050964573009318,組織安全與安定
725,工作環境,外派,0.00315535172991081,組織安全與安定
726,產業前景,外派,0.074048620708179,組織安全與安定
727,輪調,外派,0.0685792468484398,變化性
728,外派,外派,1,變化性
729,出差,外派,-0.00249724319184327,變化性
730,引擎,外派,-0.0008179361350734,產品與服務
731,馬力,外派,-0.00173564376229284,產品與服務
732,外觀,外派,-0.00207022529249947,產品與服務
733,安全,外派,-0.00222080777690906,產品與服務
734,配備,外派,-0.00337723599672379,產品與服務
735,價錢,外派,-0.00133588172228028,產品與服務
736,科技,外派,-0.00306397375920948,產品與服務
737,品質,外派,-0.00409841931925263,產品與服務
738,折舊,外派,-0.000817936135073402,產品與服務
739,品牌,外派,-0.00224569992021429,產品與服務
740,空間,外派,-0.00283618396703848,產品與服務
741,保養,外派,-0.00314275326175264,產品與服務
742,尺寸,外派,-0.00297891617375595,產品與服務
743,車種,外派,-0.00190927087201191,產品與服務
744,變速箱,外派,-0.0008179361350734,產品與服務
745,電資,外派,-0.00586172815816272,科系專業
746,機械,外派,-0.00297891617375594,科系專業
747,製造,外派,0.0381303259767086,科系專業
748,品管,外派,-0.00394305508437536,科系專業
749,多元性,外派,0.070756592124999,公司文化與價值
750,企業社會責任,外派,-0.00115683904580389,公司文化與價值
751,企業永續目標,外派,-0.00103467156275416,公司文化與價值
752,面試,外派,0.0110251587419635,招募資訊
753,徵才,外派,0.0475572555863182,招募資訊
754,實習,外派,0.000165401383966616,招募資訊
755,工作,外派,0.0530150522472136,招募資訊
756,離職,外派,0.0401614517801515,招募資訊
757,轉職,外派,-0.0021652088422147,招募資訊
758,新鮮人,外派,-0.00492980864327234,招募資訊
759,畢業,外派,-0.00410976027489479,招募資訊
760,出路,外派,-0.00570767079142634,招募資訊
761,能力,外派,0.0312947887368264,招募資訊
762,招募人員,外派,0.0216515508095839,招募人員
763,正向,外派,0.00879248671791798,情緒
764,負向,外派,0.022642210991666,情緒
765,成就感,出差,-0.0024877484519389,成長價值
766,學習成長,出差,0.0274155832986798,成長價值
767,創新,出差,-0.00147135061356534,成長價值
768,薪資,出差,0.00716645452193992,經濟報酬
769,福利,出差,0.0844046786352124,經濟報酬
770,管理制度,出差,0.00938828932168622,經濟報酬
771,工作氛圍,出差,-0.00693174635536697,人際價值
772,同事互動,出差,-0.00639083972906696,人際價值
773,主管風格,出差,-0.0151706609993641,人際價值
774,工作地點,出差,0.0235351406828324,組織安全與安定
775,公司規模,出差,-0.00316551861276983,組織安全與安定
776,工作環境,出差,0.0463620444574636,組織安全與安定
777,產業前景,出差,-0.0046592720467571,組織安全與安定
778,輪調,出差,-0.00153369696218386,變化性
779,外派,出差,-0.00249724319184327,變化性
780,出差,出差,1,變化性
781,引擎,出差,-0.00054190679927847,產品與服務
782,馬力,出差,-0.00114991515300561,產品與服務
783,外觀,出差,-0.00137158527901821,產品與服務
784,安全,出差,-0.00147135061356535,產品與服務
785,配備,出差,-0.0022375183965046,產品與服務
786,價錢,出差,-0.000885061017961445,產品與服務
787,科技,出差,-0.00202997293031614,產品與服務
788,品質,出差,-0.00271532360555012,產品與服務
789,折舊,出差,-0.000541906799278469,產品與服務
790,品牌,出差,-0.00148784239223522,產品與服務
791,空間,出差,-0.0018790554785855,產品與服務
792,保養,出差,-0.00208216667288516,產品與服務
793,尺寸,出差,0.065428485800112,產品與服務
794,車種,出差,-0.0012649482310923,產品與服務
795,變速箱,出差,-0.00054190679927847,產品與服務
796,電資,出差,-0.00388356768728082,科系專業
797,機械,出差,-0.00197361977276389,科系專業
798,製造,出差,-0.00507726010312649,科系專業
799,品管,出差,-0.00261239022036946,科系專業
800,多元性,出差,-0.00252034021132599,公司文化與價值
801,企業社會責任,出差,-0.000766439967266744,公司文化與價值
802,企業永續目標,出差,-0.000685500408691741,公司文化與價值
803,面試,出差,-0.00132175192333895,招募資訊
804,徵才,出差,-0.00801144106241418,招募資訊
805,實習,出差,-0.0106295793541806,招募資訊
806,工作,出差,0.00181241028826373,招募資訊
807,離職,出差,-0.00421452897501344,招募資訊
808,轉職,出差,-0.00143451468047527,招募資訊
809,新鮮人,出差,-0.00326614353905676,招募資訊
810,畢業,出差,-0.00272283732295329,招募資訊
811,出路,出差,-0.00378150014076526,招募資訊
812,能力,出差,-0.01217161700116,招募資訊
813,招募人員,出差,-0.0125680682752065,招募人員
814,正向,出差,0.0124304769802367,情緒
815,負向,出差,0.0370134887353987,情緒
816,成就感,引擎,-0.000814826269407824,成長價值
817,學習成長,引擎,0.0610847778065484,成長價值
818,創新,引擎,-0.000481919757806691,成長價值
819,薪資,引擎,-0.00210172576546303,經濟報酬
820,福利,引擎,-0.00203977916453652,經濟報酬
821,管理制度,引擎,0.0321536101253161,經濟報酬
822,工作氛圍,引擎,-0.00227039394550639,人際價值
823,同事互動,引擎,-0.00209322775008075,人際價值
824,主管風格,引擎,0.0211504077535152,人際價值
825,工作地點,引擎,-0.00119992315729468,組織安全與安定
826,公司規模,引擎,-0.00103682014955088,組織安全與安定
827,工作環境,引擎,-0.0020653779101424,組織安全與安定
828,產業前景,引擎,-0.0015260776293746,組織安全與安定
829,輪調,引擎,-0.000502340408703457,變化性
830,外派,引擎,-0.0008179361350734,變化性
831,出差,引擎,-0.00054190679927847,變化性
832,引擎,引擎,1,產品與服務
833,馬力,引擎,-0.000376638190058495,產品與服務
834,外觀,引擎,-0.000449243055585487,產品與服務
835,安全,引擎,-0.000481919757806691,產品與服務
836,配備,引擎,-0.000732867009256614,產品與服務
837,價錢,引擎,-0.000289889022703138,產品與服務
838,科技,引擎,0.26695272197254,產品與服務
839,品質,引擎,-0.000889365241900166,產品與服務
840,折舊,引擎,-0.000177493787717429,產品與服務
841,品牌,引擎,-0.000487321403008797,產品與服務
842,空間,引擎,-0.000615457629742607,產品與服務
843,保養,引擎,-0.000681983783782487,產品與服務
844,尺寸,引擎,-0.000646430805902968,產品與服務
845,車種,引擎,-0.000414315622357902,產品與服務
846,變速箱,引擎,-0.000177493787717429,產品與服務
847,電資,引擎,-0.00127200680927106,科系專業
848,機械,引擎,-0.000646430805902968,科系專業
849,製造,引擎,-0.0016629836129209,科系專業
850,品管,引擎,-0.000855650890202386,科系專業
851,多元性,引擎,0.185242476465457,公司文化與價值
852,企業社會責任,引擎,-0.000251036401516511,公司文化與價值
853,企業永續目標,引擎,-0.000224525811786354,公司文化與價值
854,面試,引擎,0.00736519003068644,招募資訊
855,徵才,引擎,0.0469948359641142,招募資訊
856,實習,引擎,-0.00348156602561284,招募資訊
857,工作,引擎,-0.00458053834803918,招募資訊
858,離職,引擎,-0.00138040842487306,招募資訊
859,轉職,引擎,-0.000469854677064083,招募資訊
860,新鮮人,引擎,-0.00106977839869858,招募資訊
861,畢業,引擎,-0.000891826252102483,招募資訊
862,出路,引擎,-0.00123857605059041,招募資訊
863,能力,引擎,-0.00398663830580875,招募資訊
864,招募人員,引擎,0.0144838003858934,招募人員
865,正向,引擎,-0.0065912289098196,情緒
866,負向,引擎,-0.00712443777377398,情緒
867,成就感,馬力,-0.00172904469090746,成長價值
868,學習成長,馬力,0.017006964729831,成長價值
869,創新,馬力,-0.00102262387697029,成長價值
870,薪資,馬力,-0.00445981912090079,經濟報酬
871,福利,馬力,-0.00432836969975045,經濟報酬
872,管理制度,馬力,-0.00718696273234161,經濟報酬
873,工作氛圍,馬力,0.0207452704713656,人際價值
874,同事互動,馬力,-0.0044417865059353,人際價值
875,主管風格,馬力,-0.0105439723369393,人際價值
876,工作地點,馬力,-0.00254621241669722,組織安全與安定
877,公司規模,馬力,0.0469968191086558,組織安全與安定
878,工作環境,馬力,-0.00438268971475917,組織安全與安定
879,產業前景,馬力,-0.00323830554076322,組織安全與安定
880,輪調,馬力,-0.00106595608083209,變化性
881,外派,馬力,-0.00173564376229284,變化性
882,出差,馬力,-0.00114991515300561,變化性
883,引擎,馬力,-0.000376638190058494,產品與服務
884,馬力,馬力,1,產品與服務
885,外觀,馬力,-0.000953284582677534,產品與服務
886,安全,馬力,-0.00102262387697029,產品與服務
887,配備,馬力,-0.00155512881588523,產品與服務
888,價錢,馬力,-0.000615138581653097,產品與服務
889,科技,馬力,-0.00141087975157353,產品與服務
890,品質,馬力,-0.00188721486716754,產品與服務
891,折舊,馬力,0.353349395306544,產品與服務
892,品牌,馬力,-0.00103408605769461,產品與服務
893,空間,馬力,-0.00130598851207671,產品與服務
894,保養,馬力,-0.00144715565134033,產品與服務
895,尺寸,馬力,-0.00137171295888368,產品與服務
896,車種,馬力,-0.000879169283187904,產品與服務
897,變速箱,馬力,-0.000376638190058494,產品與服務
898,電資,馬力,-0.00269917245300232,科系專業
899,機械,馬力,0.17039723200355,科系專業
900,製造,馬力,-0.00352881723987209,科系專業
901,品管,馬力,-0.00181567370189215,科系專業
902,多元性,馬力,-0.00175169674340564,公司文化與價值
903,企業社會責任,馬力,-0.00053269411353427,公司文化與價值
904,企業永續目標,馬力,-0.000476439183929379,公司文化與價值
905,面試,馬力,-0.00965201605992143,招募資訊
906,徵才,馬力,-0.00556814320382319,招募資訊
907,實習,馬力,-0.00738781195285292,招募資訊
908,工作,馬力,-0.00971980876111297,招募資訊
909,離職,馬力,-0.00292919846588315,招募資訊
910,轉職,馬力,-0.00099702202221107,招募資訊
911,新鮮人,馬力,-0.00227004789875213,招募資訊
912,畢業,馬力,-0.00189243708052068,招募資訊
913,出路,馬力,-0.00262823306631347,招募資訊
914,能力,馬力,0.0572916747516915,招募資訊
915,招募人員,馬力,-0.0126820517832792,招募人員
916,正向,馬力,0.0344079013609956,情緒
917,負向,馬力,-0.00359804245842776,情緒
918,成就感,外觀,-0.00206235411248788,成長價值
919,學習成長,外觀,-0.00657905248990166,成長價值
920,創新,外觀,-0.00121975595500143,成長價值
921,薪資,外觀,-0.00531954226129029,經濟報酬
922,福利,外觀,0.0361612729296649,經濟報酬
923,管理制度,外觀,-0.00857239967554731,經濟報酬
924,工作氛圍,外觀,-0.00574644739164533,人際價值
925,同事互動,外觀,-0.00529803348373899,人際價值
926,主管風格,外觀,-0.00431292124936948,人際價值
927,工作地點,外觀,-0.00303704795859685,組織安全與安定
928,公司規模,外觀,-0.00262422847620091,組織安全與安定
929,工作環境,外觀,-0.00522754455366226,組織安全與安定
930,產業前景,外觀,-0.00386255646520058,組織安全與安定
931,輪調,外觀,-0.00127144134480512,變化性
932,外派,外觀,-0.00207022529249947,變化性
933,出差,外觀,-0.00137158527901821,變化性
934,引擎,外觀,-0.000449243055585487,產品與服務
935,馬力,外觀,-0.000953284582677534,產品與服務
936,外觀,外觀,1,產品與服務
937,安全,外觀,-0.00121975595500143,產品與服務
938,配備,外觀,-0.00185491232572252,產品與服務
939,價錢,外觀,-0.000733719371334704,產品與服務
940,科技,外觀,0.0829858486359166,產品與服務
941,品質,外觀,-0.00225101488869472,產品與服務
942,折舊,外觀,-0.000449243055585486,產品與服務
943,品牌,外觀,0.0530662999959148,產品與服務
944,空間,外觀,-0.00155774503279597,產品與服務
945,保養,外觀,-0.00172612508204483,產品與服務
946,尺寸,外觀,0.0751942324493796,產品與服務
947,車種,外觀,-0.00104864749667285,產品與服務
948,變速箱,外觀,-0.000449243055585487,產品與服務
949,電資,外觀,0.0316686788370192,科系專業
950,機械,外觀,-0.00163613923733917,科系專業
951,製造,外觀,-0.00420907035262853,科系專業
952,品管,外觀,-0.00216568267189676,科系專業
953,多元性,外觀,-0.00208937282048981,公司文化與價值
954,企業社會責任,外觀,-0.000635382012693326,公司文化與價值
955,企業永續目標,外觀,-0.000568282772269716,公司文化與價值
956,面試,外觀,0.0231646865050995,招募資訊
957,徵才,外觀,-0.00664151892412875,招募資訊
958,實習,外觀,-0.00881196677181134,招募資訊
959,工作,外觀,0.0154169963959163,招募資訊
960,離職,外觀,-0.00349386255553451,招募資訊
961,轉職,外觀,-0.00118921880883762,招募資訊
962,新鮮人,外觀,-0.00270764697069736,招募資訊
963,畢業,外觀,-0.00225724379257544,招募資訊
964,出路,外觀,-0.00313487979888099,招募資訊
965,能力,外觀,-0.00028705228029322,招募資訊
966,招募人員,外觀,-0.00218033351562138,招募人員
967,正向,外觀,0.0204252506655195,情緒
968,負向,外觀,0.0334949104336267,情緒
969,成就感,安全,-0.00221236406894812,成長價值
970,學習成長,安全,-0.00705759464305753,成長價值
971,創新,安全,-0.00130847764280176,成長價值
972,薪資,安全,0.023821503826854,經濟報酬
973,福利,安全,-0.00553827766928681,經濟報酬
974,管理制度,安全,0.022969852280283,經濟報酬
975,工作氛圍,安全,-0.0061644281437393,人際價值
976,同事互動,安全,-0.00568339784352969,人際價值
977,主管風格,安全,0.0180275885581412,人際價值
978,工作地點,安全,-0.0032579544601904,組織安全與安定
979,公司規模,安全,-0.00281510762594195,組織安全與安定
980,工作環境,安全,0.299704779813525,組織安全與安定
981,產業前景,安全,-0.00414350818132996,組織安全與安定
982,輪調,安全,-0.00136392248546912,變化性
983,外派,安全,-0.00222080777690906,變化性
984,出差,安全,-0.00147135061356535,變化性
985,引擎,安全,-0.000481919757806691,產品與服務
986,馬力,安全,-0.00102262387697029,產品與服務
987,外觀,安全,-0.00121975595500143,產品與服務
988,安全,安全,1,產品與服務
989,配備,安全,-0.00198983353810516,產品與服務
990,價錢,安全,-0.000787088097045527,產品與服務
991,科技,安全,-0.00180526257325918,產品與服務
992,品質,安全,-0.00241474751026526,產品與服務
993,折舊,安全,-0.000481919757806691,產品與服務
994,品牌,安全,-0.00132314384369271,產品與服務
995,空間,安全,-0.00167105111497212,產品與服務
996,保養,安全,-0.00185167866512475,產品與服務
997,尺寸,安全,-0.0017551474979817,產品與服務
998,車種,安全,-0.00112492322660958,產品與服務
999,變速箱,安全,-0.000481919757806691,產品與服務
1000,電資,安全,-0.00345367137259064,科系專業
1001,機械,安全,-0.0017551474979817,科系專業
1002,製造,安全,0.0414527978934971,科系專業
1003,品管,安全,0.114043722111009,科系專業
1004,多元性,安全,-0.00224134804333493,公司文化與價值
1005,企業社會責任,安全,-0.000681597949851064,公司文化與價值
1006,企業永續目標,安全,-0.000609618095534084,公司文化與價值
1007,面試,安全,0.0372495097802564,招募資訊
1008,徵才,安全,0.00784450325104961,招募資訊
1009,實習,安全,-0.00945292495826648,招募資訊
1010,工作,安全,0.0133189228605134,招募資訊
1011,離職,安全,-0.00374799649240801,招募資訊
1012,轉職,安全,-0.0012757193087543,招募資訊
1013,新鮮人,安全,-0.00290459375191431,招募資訊
1014,畢業,安全,-0.00242142948745396,招募資訊
1015,出路,安全,0.037128453594766,招募資訊
1016,能力,安全,-0.0108242648461412,招募資訊
1017,招募人員,安全,0.00846295951726687,招募人員
1018,正向,安全,0.064666603965042,情緒
1019,負向,安全,0.0248762269779771,情緒
1020,成就感,配備,-0.00336439544619617,成長價值
1021,學習成長,配備,0.00473499465188886,成長價值
1022,創新,配備,-0.00198983353810515,成長價值
1023,薪資,配備,0.0150946868422431,經濟報酬
1024,福利,配備,0.039163758319234,經濟報酬
1025,管理制度,配備,-0.0139844764081728,經濟報酬
1026,工作氛圍,配備,0.0432923192357078,人際價值
1027,同事互動,配備,-0.00864288029808028,人際價值
1028,主管風格,配備,0.0112028390129443,人際價值
1029,工作地點,配備,-0.0049544499947473,組織安全與安定
1030,公司規模,配備,-0.00428100212356744,組織安全與安定
1031,工作環境,配備,0.175825006969808,組織安全與安定
1032,產業前景,配備,-0.0063011329157823,組織安全與安定
1033,輪調,配備,-0.00207414984878986,變化性
1034,外派,配備,-0.00337723599672379,變化性
1035,出差,配備,-0.0022375183965046,變化性
1036,引擎,配備,-0.000732867009256614,產品與服務
1037,馬力,配備,-0.00155512881588523,產品與服務
1038,外觀,配備,-0.00185491232572252,產品與服務
1039,安全,配備,-0.00198983353810516,產品與服務
1040,配備,配備,1,產品與服務
1041,價錢,配備,-0.0011969438695116,產品與服務
1042,科技,配備,-0.00274530637425753,產品與服務
1043,品質,配備,-0.00367216483095059,產品與服務
1044,折舊,配備,-0.000732867009256615,產品與服務
1045,品牌,配備,-0.00201213678384263,產品與服務
1046,空間,配備,-0.00254120776977105,產品與服務
1047,保養,配備,0.0490388589635121,產品與服務
1048,尺寸,配備,-0.00266909516950336,產品與服務
1049,車種,配備,-0.00171069790639162,產品與服務
1050,變速箱,配備,-0.000732867009256612,產品與服務
1051,電資,配備,-0.00525208142804751,科系專業
1052,機械,配備,-0.00266909516950337,科系專業
1053,製造,配備,0.0116377671807892,科系專業
1054,品管,配備,-0.00353295919217571,科系專業
1055,多元性,配備,-0.00340847207572036,公司文化與價值
1056,企業社會責任,配備,-0.0010365224561371,公司文化與價值
1057,企業永續目標,配備,-0.000927060954081043,公司文化與價值
1058,面試,配備,0.0199936082253816,招募資訊
1059,徵才,配備,-0.0108345583762089,招募資訊
1060,實習,配備,0.00527413654498288,招募資訊
1061,工作,配備,0.0432940107142625,招募資訊
1062,離職,配備,-0.00569966874277259,招募資訊
1063,轉職,配備,-0.00194001714873185,招募資訊
1064,新鮮人,配備,-0.00441708583553184,招募資訊
1065,畢業,配備,-0.00368232627496459,招募資訊
1066,出路,配備,-0.0051140467371069,招募資訊
1067,能力,配備,-0.00893486592164249,招募資訊
1068,招募人員,配備,0.000170203660753929,招募人員
1069,正向,配備,0.0819862540480798,情緒
1070,負向,配備,0.0259628515553518,情緒
1071,成就感,價錢,-0.00133080258159527,成長價值
1072,學習成長,價錢,0.0217574311914266,成長價值
1073,創新,價錢,-0.000787088097045527,成長價值
1074,薪資,價錢,0.0165495848823486,經濟報酬
1075,福利,價錢,0.0233342640224458,經濟報酬
1076,管理制度,價錢,0.00897987888413901,經濟報酬
1077,工作氛圍,價錢,-0.00370808629686669,人際價值
1078,同事互動,價錢,0.0495058736324531,人際價值
1079,主管風格,價錢,0.0452083343964646,人際價值
1080,工作地點,價錢,-0.00195975620251446,組織安全與安定
1081,公司規模,價錢,0.0551051049210793,組織安全與安定
1082,工作環境,價錢,0.0741060196534202,組織安全與安定
1083,產業前景,價錢,-0.00249244302145837,組織安全與安定
1084,輪調,價錢,-0.000820439813787578,變化性
1085,外派,價錢,-0.00133588172228028,變化性
1086,出差,價錢,-0.000885061017961445,變化性
1087,引擎,價錢,-0.000289889022703138,產品與服務
1088,馬力,價錢,-0.000615138581653097,產品與服務
1089,外觀,價錢,-0.000733719371334704,產品與服務
1090,安全,價錢,-0.000787088097045527,產品與服務
1091,配備,價錢,-0.0011969438695116,產品與服務
